image_name,Class,Glaucoma,Healthy
036.jpg,Glaucoma,0.99642,0.00358
037.jpg,Glaucoma,0.96626,0.03374
041.jpg,Glaucoma,0.74631,0.25369
050.jpg,Glaucoma,0.94849,0.05151
069.jpg,Glaucoma,0.99995,0.00005
072.jpg,Glaucoma,0.02885,0.97115
076.jpg,Glaucoma,0.16353,0.83647
086.jpg,Glaucoma,0.91275,0.08725
087.jpg,Glaucoma,0.91505,0.08495
093.jpg,Glaucoma,1.00000,0.00000
094.jpg,Glaucoma,0.99993,0.00007
097.jpg,Glaucoma,0.99997,0.00003
110.jpg,Glaucoma,0.95149,0.04851
116.jpg,Glaucoma,0.93532,0.06468
138.jpg,Glaucoma,0.04359,0.95641
158.jpg,Glaucoma,0.99922,0.00078
159.jpg,Glaucoma,0.99978,0.00022
160.jpg,Glaucoma,0.99869,0.00131
165.jpg,Glaucoma,0.96161,0.03839
168.jpg,Glaucoma,0.98343,0.01657
171.jpg,Glaucoma,0.01050,0.98950
180.jpg,Glaucoma,0.22267,0.77733
181.jpg,Glaucoma,0.19732,0.80268
182.jpg,Glaucoma,0.07881,0.92119
208.jpg,Glaucoma,1.00000,0.00000
213.jpg,Glaucoma,0.09243,0.90757
225.jpg,Glaucoma,0.03069,0.96931
228.jpg,Glaucoma,0.19464,0.80536
229.jpg,Glaucoma,0.79835,0.20165
233.jpg,Glaucoma,0.99964,0.00036
240.jpg,Glaucoma,0.99638,0.00362
241.jpg,Glaucoma,0.94510,0.05490
245.jpg,Glaucoma,0.49854,0.50146
246.jpg,Glaucoma,0.99049,0.00951
247.jpg,Glaucoma,0.39255,0.60745
269.jpg,Glaucoma,0.99968,0.00032
270.jpg,Glaucoma,0.98311,0.01689
273.jpg,Glaucoma,0.50731,0.49269
277.jpg,Glaucoma,1.00000,0.00000
278.jpg,Glaucoma,0.96047,0.03953
283.jpg,Glaucoma,0.89070,0.10930
284.jpg,Glaucoma,0.99993,0.00007
285.jpg,Glaucoma,0.98032,0.01968
286.jpg,Glaucoma,0.50538,0.49462
289.jpg,Glaucoma,0.99992,0.00008
293.jpg,Glaucoma,0.77189,0.22811
294.jpg,Glaucoma,0.99903,0.00097
300.jpg,Glaucoma,0.94590,0.05410
301.jpg,Glaucoma,0.96105,0.03895
304.jpg,Glaucoma,0.00487,0.99513
305.jpg,Glaucoma,0.94603,0.05397
306.jpg,Glaucoma,0.84676,0.15324
312.jpg,Glaucoma,0.16511,0.83489
317.jpg,Glaucoma,0.84054,0.15946
322.jpg,Glaucoma,0.84678,0.15322
327.jpg,Glaucoma,1.00000,0.00000
330.jpg,Glaucoma,0.00501,0.99499
336.jpg,Glaucoma,0.61224,0.38776
337.jpg,Glaucoma,0.00734,0.99266
340.jpg,Glaucoma,0.87956,0.12044
345.jpg,Glaucoma,0.00990,0.99010
348.jpg,Glaucoma,0.93617,0.06383
349.jpg,Glaucoma,0.61659,0.38341
353.jpg,Glaucoma,0.99164,0.00836
354.jpg,Glaucoma,0.76374,0.23626
359.jpg,Glaucoma,0.00093,0.99907
362.jpg,Glaucoma,0.51692,0.48308
366.jpg,Glaucoma,0.99855,0.00145
377.jpg,Glaucoma,0.97903,0.02097
381.jpg,Glaucoma,0.99184,0.00816
382.jpg,Glaucoma,0.40150,0.59850
383.jpg,Glaucoma,0.99483,0.00517
385.jpg,Glaucoma,0.60290,0.39710
386.jpg,Glaucoma,0.00198,0.99802
389.jpg,Glaucoma,0.99944,0.00056
390.jpg,Glaucoma,0.99999,0.00001
395.jpg,Glaucoma,0.49121,0.50879
398.jpg,Glaucoma,0.86835,0.13165
402.jpg,Glaucoma,0.99919,0.00081
407.jpg,Glaucoma,0.99988,0.00012
419.jpg,Glaucoma,0.23932,0.76068
424.jpg,Glaucoma,0.99776,0.00224
426.jpg,Glaucoma,0.99033,0.00967
429.jpg,Glaucoma,0.98739,0.01261
432.jpg,Glaucoma,0.99844,0.00156
433.jpg,Glaucoma,0.21772,0.78228
439.jpg,Glaucoma,0.23031,0.76969
440.jpg,Glaucoma,1.00000,0.00000
441.jpg,Glaucoma,1.00000,0.00000
442.jpg,Glaucoma,0.92884,0.07116
457.jpg,Glaucoma,0.99032,0.00968
458.jpg,Glaucoma,0.99994,0.00006
465.jpg,Glaucoma,0.95684,0.04316
468.jpg,Glaucoma,0.27780,0.72220
474.jpg,Glaucoma,0.54821,0.45179
480.jpg,Glaucoma,0.67983,0.32017
486.jpg,Glaucoma,0.99029,0.00971
490.jpg,Glaucoma,0.17658,0.82342
496.jpg,Glaucoma,0.95360,0.04640
505.jpg,Glaucoma,0.00507,0.99493
506.jpg,Glaucoma,0.99999,0.00001
507.jpg,Glaucoma,0.99986,0.00014
508.jpg,Glaucoma,0.04730,0.95270
511.jpg,Glaucoma,0.91651,0.08349
512.jpg,Glaucoma,0.99983,0.00017
514.jpg,Glaucoma,0.99791,0.00209
515.jpg,Glaucoma,0.94708,0.05292
516.jpg,Glaucoma,0.50480,0.49520
519.jpg,Glaucoma,0.98754,0.01246
523.jpg,Glaucoma,0.66037,0.33963
524.jpg,Glaucoma,0.21366,0.78634
528.jpg,Glaucoma,0.99936,0.00064
532.jpg,Glaucoma,0.81121,0.18879
533.jpg,Glaucoma,0.99203,0.00797
545.jpg,Glaucoma,0.29259,0.70741
549.jpg,Glaucoma,0.99908,0.00092
