image_name,Class,Glaucoma,Healthy
Im310_g_ACRIMA.jpg,Glaucoma,0.00076,0.99924
Im311_g_ACRIMA.jpg,Glaucoma,0.40186,0.59814
Im312_g_ACRIMA.jpg,Glaucoma,0.00044,0.99956
Im313_g_ACRIMA.jpg,Glaucoma,0.00000,1.00000
Im314_g_ACRIMA.jpg,Glaucoma,0.01793,0.98207
Im315_g_ACRIMA.jpg,Glaucoma,0.35827,0.64173
Im316_g_ACRIMA.jpg,Glaucoma,0.00002,0.99998
Im317_g_ACRIMA.jpg,Glaucoma,0.00001,0.99999
Im318_g_ACRIMA.jpg,Glaucoma,0.99972,0.00028
Im319_g_ACRIMA.jpg,Glaucoma,0.97399,0.02601
Im320_g_ACRIMA.jpg,Glaucoma,0.99949,0.00051
Im321_g_ACRIMA.jpg,Glaucoma,0.01739,0.98261
Im322_g_ACRIMA.jpg,Glaucoma,0.00003,0.99997
Im323_g_ACRIMA.jpg,Glaucoma,0.00056,0.99944
Im324_g_ACRIMA.jpg,Glaucoma,0.41860,0.58140
Im325_g_ACRIMA.jpg,Glaucoma,0.00449,0.99551
Im326_g_ACRIMA.jpg,Glaucoma,0.06208,0.93792
Im327_g_ACRIMA.jpg,Glaucoma,0.00503,0.99497
Im328_g_ACRIMA.jpg,Glaucoma,0.99997,0.00003
Im329_g_ACRIMA.jpg,Glaucoma,0.43712,0.56288
Im330_g_ACRIMA.jpg,Glaucoma,0.39932,0.60068
Im331_g_ACRIMA.jpg,Glaucoma,0.95378,0.04622
Im332_g_ACRIMA.jpg,Glaucoma,0.00000,1.00000
Im333_g_ACRIMA.jpg,Glaucoma,0.00012,0.99988
Im334_g_ACRIMA.jpg,Glaucoma,0.00000,1.00000
Im335_g_ACRIMA.jpg,Glaucoma,0.17768,0.82232
Im336_g_ACRIMA.jpg,Glaucoma,0.00000,1.00000
Im337_g_ACRIMA.jpg,Glaucoma,0.00003,0.99997
Im338_g_ACRIMA.jpg,Glaucoma,0.03090,0.96910
Im339_g_ACRIMA.jpg,Glaucoma,0.24008,0.75992
Im340_g_ACRIMA.jpg,Glaucoma,0.33972,0.66028
Im341_g_ACRIMA.jpg,Glaucoma,0.97923,0.02077
Im342_g_ACRIMA.jpg,Glaucoma,0.54208,0.45792
Im343_g_ACRIMA.jpg,Glaucoma,0.97703,0.02297
Im344_g_ACRIMA.jpg,Glaucoma,0.00000,1.00000
Im345_g_ACRIMA.jpg,Glaucoma,0.99799,0.00201
Im346_g_ACRIMA.jpg,Glaucoma,0.03246,0.96754
Im347_g_ACRIMA.jpg,Glaucoma,0.00000,1.00000
Im348_g_ACRIMA.jpg,Glaucoma,0.99994,0.00006
Im349_g_ACRIMA.jpg,Glaucoma,0.99347,0.00653
Im350_g_ACRIMA.jpg,Glaucoma,0.00654,0.99346
Im351_g_ACRIMA.jpg,Glaucoma,0.33763,0.66237
Im352_g_ACRIMA.jpg,Glaucoma,0.00288,0.99712
Im353_g_ACRIMA.jpg,Glaucoma,0.06589,0.93411
Im354_g_ACRIMA.jpg,Glaucoma,0.99897,0.00103
Im355_g_ACRIMA.jpg,Glaucoma,0.01313,0.98687
Im356_g_ACRIMA.jpg,Glaucoma,0.00008,0.99992
Im357_g_ACRIMA.jpg,Glaucoma,0.00000,1.00000
Im358_g_ACRIMA.jpg,Glaucoma,0.99960,0.00040
Im359_g_ACRIMA.jpg,Glaucoma,0.86338,0.13662
Im360_g_ACRIMA.jpg,Glaucoma,0.00000,1.00000
Im361_g_ACRIMA.jpg,Glaucoma,0.08405,0.91595
Im362_g_ACRIMA.jpg,Glaucoma,0.30694,0.69306
Im363_g_ACRIMA.jpg,Glaucoma,0.02112,0.97888
Im364_g_ACRIMA.jpg,Glaucoma,0.00000,1.00000
Im365_g_ACRIMA.jpg,Glaucoma,0.99955,0.00045
Im366_g_ACRIMA.jpg,Glaucoma,0.98953,0.01047
Im367_g_ACRIMA.jpg,Glaucoma,0.03353,0.96647
Im368_g_ACRIMA.jpg,Glaucoma,0.00000,1.00000
Im369_g_ACRIMA.jpg,Glaucoma,0.00032,0.99968
Im370_g_ACRIMA.jpg,Glaucoma,0.00002,0.99998
Im371_g_ACRIMA.jpg,Glaucoma,0.87573,0.12427
Im372_g_ACRIMA.jpg,Glaucoma,0.00018,0.99982
Im373_g_ACRIMA.jpg,Glaucoma,0.00004,0.99996
Im374_g_ACRIMA.jpg,Glaucoma,0.00000,1.00000
Im375_g_ACRIMA.jpg,Glaucoma,0.81677,0.18323
Im376_g_ACRIMA.jpg,Glaucoma,0.94157,0.05843
Im377_g_ACRIMA.jpg,Glaucoma,0.35464,0.64536
