image_name,Class,Glaucoma,Healthy
Im310_g_ACRIMA.jpg,Glaucoma,0.54461,0.45539
Im311_g_ACRIMA.jpg,Glaucoma,0.13263,0.86737
Im312_g_ACRIMA.jpg,Glaucoma,0.12719,0.87281
Im313_g_ACRIMA.jpg,Glaucoma,0.05922,0.94078
Im314_g_ACRIMA.jpg,Glaucoma,0.11703,0.88297
Im315_g_ACRIMA.jpg,Glaucoma,0.16726,0.83274
Im316_g_ACRIMA.jpg,Glaucoma,0.13027,0.86973
Im317_g_ACRIMA.jpg,Glaucoma,0.02345,0.97655
Im318_g_ACRIMA.jpg,Glaucoma,0.37031,0.62969
Im319_g_ACRIMA.jpg,Glaucoma,0.38492,0.61508
Im320_g_ACRIMA.jpg,Glaucoma,0.38128,0.61872
Im321_g_ACRIMA.jpg,Glaucoma,0.35239,0.64761
Im322_g_ACRIMA.jpg,Glaucoma,0.13163,0.86837
Im323_g_ACRIMA.jpg,Glaucoma,0.40051,0.59949
Im324_g_ACRIMA.jpg,Glaucoma,0.57580,0.42420
Im325_g_ACRIMA.jpg,Glaucoma,0.18267,0.81733
Im326_g_ACRIMA.jpg,Glaucoma,0.66999,0.33001
Im327_g_ACRIMA.jpg,Glaucoma,0.78008,0.21992
Im328_g_ACRIMA.jpg,Glaucoma,0.65109,0.34891
Im329_g_ACRIMA.jpg,Glaucoma,0.34253,0.65747
Im330_g_ACRIMA.jpg,Glaucoma,0.22754,0.77246
Im331_g_ACRIMA.jpg,Glaucoma,0.41800,0.58200
Im332_g_ACRIMA.jpg,Glaucoma,0.03802,0.96198
Im333_g_ACRIMA.jpg,Glaucoma,0.07218,0.92782
Im334_g_ACRIMA.jpg,Glaucoma,0.32750,0.67250
Im335_g_ACRIMA.jpg,Glaucoma,0.47298,0.52702
Im336_g_ACRIMA.jpg,Glaucoma,0.14502,0.85498
Im337_g_ACRIMA.jpg,Glaucoma,0.07258,0.92742
Im338_g_ACRIMA.jpg,Glaucoma,0.22893,0.77107
Im339_g_ACRIMA.jpg,Glaucoma,0.19890,0.80110
Im340_g_ACRIMA.jpg,Glaucoma,0.07116,0.92884
Im341_g_ACRIMA.jpg,Glaucoma,0.60157,0.39843
Im342_g_ACRIMA.jpg,Glaucoma,0.24550,0.75450
Im343_g_ACRIMA.jpg,Glaucoma,0.16943,0.83057
Im344_g_ACRIMA.jpg,Glaucoma,0.04327,0.95673
Im345_g_ACRIMA.jpg,Glaucoma,0.40070,0.59930
Im346_g_ACRIMA.jpg,Glaucoma,0.35772,0.64228
Im347_g_ACRIMA.jpg,Glaucoma,0.24552,0.75448
Im348_g_ACRIMA.jpg,Glaucoma,0.88349,0.11651
Im349_g_ACRIMA.jpg,Glaucoma,0.53499,0.46501
Im350_g_ACRIMA.jpg,Glaucoma,0.26542,0.73458
Im351_g_ACRIMA.jpg,Glaucoma,0.43006,0.56994
Im352_g_ACRIMA.jpg,Glaucoma,0.24418,0.75582
Im353_g_ACRIMA.jpg,Glaucoma,0.43868,0.56132
Im354_g_ACRIMA.jpg,Glaucoma,0.71262,0.28738
Im355_g_ACRIMA.jpg,Glaucoma,0.38457,0.61543
Im356_g_ACRIMA.jpg,Glaucoma,0.31675,0.68325
Im357_g_ACRIMA.jpg,Glaucoma,0.08975,0.91025
Im358_g_ACRIMA.jpg,Glaucoma,0.26130,0.73870
Im359_g_ACRIMA.jpg,Glaucoma,0.31911,0.68089
Im360_g_ACRIMA.jpg,Glaucoma,0.18915,0.81085
Im361_g_ACRIMA.jpg,Glaucoma,0.04992,0.95008
Im362_g_ACRIMA.jpg,Glaucoma,0.29415,0.70585
Im363_g_ACRIMA.jpg,Glaucoma,0.39351,0.60649
