image_name,Class,Glaucoma,Healthy
Im310_g_ACRIMA.jpg,Glaucoma,0.46714,0.53286
Im311_g_ACRIMA.jpg,Glaucoma,0.95642,0.04358
Im312_g_ACRIMA.jpg,Glaucoma,0.99976,0.00024
Im313_g_ACRIMA.jpg,Glaucoma,0.99991,0.00009
Im314_g_ACRIMA.jpg,Glaucoma,0.99996,0.00004
Im315_g_ACRIMA.jpg,Glaucoma,0.99267,0.00733
Im316_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im317_g_ACRIMA.jpg,Glaucoma,0.99561,0.00439
Im318_g_ACRIMA.jpg,Glaucoma,0.99850,0.00150
Im319_g_ACRIMA.jpg,Glaucoma,0.99763,0.00237
Im320_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im321_g_ACRIMA.jpg,Glaucoma,0.99999,0.00001
Im322_g_ACRIMA.jpg,Glaucoma,0.99999,0.00001
Im323_g_ACRIMA.jpg,Glaucoma,0.99975,0.00025
Im324_g_ACRIMA.jpg,Glaucoma,0.99997,0.00003
Im325_g_ACRIMA.jpg,Glaucoma,0.99823,0.00177
Im326_g_ACRIMA.jpg,Glaucoma,0.99753,0.00247
Im327_g_ACRIMA.jpg,Glaucoma,0.99667,0.00333
Im328_g_ACRIMA.jpg,Glaucoma,0.99798,0.00202
Im329_g_ACRIMA.jpg,Glaucoma,0.99970,0.00030
Im330_g_ACRIMA.jpg,Glaucoma,0.88405,0.11595
Im331_g_ACRIMA.jpg,Glaucoma,0.98794,0.01206
Im332_g_ACRIMA.jpg,Glaucoma,0.99717,0.00283
Im333_g_ACRIMA.jpg,Glaucoma,0.99794,0.00206
Im334_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im335_g_ACRIMA.jpg,Glaucoma,0.98646,0.01354
Im336_g_ACRIMA.jpg,Glaucoma,0.99470,0.00530
Im337_g_ACRIMA.jpg,Glaucoma,0.98245,0.01755
Im338_g_ACRIMA.jpg,Glaucoma,0.99904,0.00096
Im339_g_ACRIMA.jpg,Glaucoma,0.99999,0.00001
Im340_g_ACRIMA.jpg,Glaucoma,0.99969,0.00031
Im341_g_ACRIMA.jpg,Glaucoma,0.99937,0.00063
Im342_g_ACRIMA.jpg,Glaucoma,0.94207,0.05793
Im343_g_ACRIMA.jpg,Glaucoma,0.99999,0.00001
Im344_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im345_g_ACRIMA.jpg,Glaucoma,0.94058,0.05942
Im346_g_ACRIMA.jpg,Glaucoma,0.99777,0.00223
Im347_g_ACRIMA.jpg,Glaucoma,0.84238,0.15762
Im348_g_ACRIMA.jpg,Glaucoma,0.99963,0.00037
Im349_g_ACRIMA.jpg,Glaucoma,0.99499,0.00501
Im350_g_ACRIMA.jpg,Glaucoma,0.99997,0.00003
Im351_g_ACRIMA.jpg,Glaucoma,0.99924,0.00076
Im352_g_ACRIMA.jpg,Glaucoma,0.99579,0.00421
Im353_g_ACRIMA.jpg,Glaucoma,0.98978,0.01022
Im354_g_ACRIMA.jpg,Glaucoma,0.99178,0.00822
Im355_g_ACRIMA.jpg,Glaucoma,0.99668,0.00332
Im356_g_ACRIMA.jpg,Glaucoma,0.99728,0.00272
Im357_g_ACRIMA.jpg,Glaucoma,0.99985,0.00015
Im358_g_ACRIMA.jpg,Glaucoma,0.75308,0.24692
Im359_g_ACRIMA.jpg,Glaucoma,0.99865,0.00135
Im360_g_ACRIMA.jpg,Glaucoma,0.99878,0.00122
Im361_g_ACRIMA.jpg,Glaucoma,0.97966,0.02034
