image_name,Class,Glaucoma,Healthy
036.jpg,Glaucoma,0.45749,0.54251
037.jpg,Glaucoma,0.05042,0.94958
041.jpg,Glaucoma,0.42858,0.57142
050.jpg,Glaucoma,0.95970,0.04030
069.jpg,Glaucoma,0.99990,0.00010
072.jpg,Glaucoma,0.17774,0.82226
076.jpg,Glaucoma,0.94690,0.05310
086.jpg,Glaucoma,0.82520,0.17480
087.jpg,Glaucoma,0.88519,0.11481
093.jpg,Glaucoma,0.81586,0.18414
094.jpg,Glaucoma,0.99784,0.00216
097.jpg,Glaucoma,0.80559,0.19441
110.jpg,Glaucoma,0.99713,0.00287
116.jpg,Glaucoma,0.96764,0.03236
138.jpg,Glaucoma,0.05872,0.94128
158.jpg,Glaucoma,0.99946,0.00054
159.jpg,Glaucoma,0.99979,0.00021
160.jpg,Glaucoma,0.99962,0.00038
165.jpg,Glaucoma,0.99536,0.00464
168.jpg,Glaucoma,0.99274,0.00726
171.jpg,Glaucoma,0.19167,0.80833
180.jpg,Glaucoma,0.05859,0.94141
181.jpg,Glaucoma,0.04065,0.95935
182.jpg,Glaucoma,0.22123,0.77877
208.jpg,Glaucoma,0.99799,0.00201
213.jpg,Glaucoma,0.30554,0.69446
225.jpg,Glaucoma,0.96141,0.03859
228.jpg,Glaucoma,0.97635,0.02365
229.jpg,Glaucoma,0.82809,0.17191
233.jpg,Glaucoma,0.99020,0.00980
240.jpg,Glaucoma,0.43344,0.56656
241.jpg,Glaucoma,0.99215,0.00785
245.jpg,Glaucoma,0.98797,0.01203
246.jpg,Glaucoma,0.96344,0.03656
247.jpg,Glaucoma,0.88566,0.11434
269.jpg,Glaucoma,0.99959,0.00041
270.jpg,Glaucoma,0.99587,0.00413
273.jpg,Glaucoma,0.96349,0.03651
277.jpg,Glaucoma,0.99674,0.00326
278.jpg,Glaucoma,0.97074,0.02926
283.jpg,Glaucoma,0.96671,0.03329
284.jpg,Glaucoma,0.99997,0.00003
285.jpg,Glaucoma,0.96478,0.03522
286.jpg,Glaucoma,0.69432,0.30568
289.jpg,Glaucoma,0.99997,0.00003
293.jpg,Glaucoma,0.99993,0.00007
294.jpg,Glaucoma,0.99573,0.00427
300.jpg,Glaucoma,0.98151,0.01849
301.jpg,Glaucoma,0.96185,0.03815
304.jpg,Glaucoma,0.03637,0.96363
305.jpg,Glaucoma,0.07460,0.92540
306.jpg,Glaucoma,0.61025,0.38975
312.jpg,Glaucoma,0.98340,0.01660
317.jpg,Glaucoma,0.95252,0.04748
322.jpg,Glaucoma,0.74171,0.25829
327.jpg,Glaucoma,0.99998,0.00002
330.jpg,Glaucoma,0.89977,0.10023
336.jpg,Glaucoma,0.97436,0.02564
337.jpg,Glaucoma,0.02950,0.97050
340.jpg,Glaucoma,0.71884,0.28116
345.jpg,Glaucoma,0.03154,0.96846
348.jpg,Glaucoma,0.99683,0.00317
349.jpg,Glaucoma,0.86740,0.13260
353.jpg,Glaucoma,0.85865,0.14135
354.jpg,Glaucoma,0.43684,0.56316
359.jpg,Glaucoma,0.00671,0.99329
362.jpg,Glaucoma,0.35475,0.64525
366.jpg,Glaucoma,0.95225,0.04775
377.jpg,Glaucoma,0.94857,0.05143
381.jpg,Glaucoma,0.99146,0.00854
382.jpg,Glaucoma,0.99793,0.00207
383.jpg,Glaucoma,0.98138,0.01862
385.jpg,Glaucoma,0.71352,0.28648
386.jpg,Glaucoma,0.08525,0.91474
389.jpg,Glaucoma,0.99806,0.00194
390.jpg,Glaucoma,0.99970,0.00030
395.jpg,Glaucoma,0.95544,0.04456
398.jpg,Glaucoma,0.47073,0.52927
402.jpg,Glaucoma,0.99995,0.00005
407.jpg,Glaucoma,0.99628,0.00372
419.jpg,Glaucoma,0.97170,0.02830
424.jpg,Glaucoma,0.99650,0.00350
426.jpg,Glaucoma,0.09996,0.90004
429.jpg,Glaucoma,0.99230,0.00770
432.jpg,Glaucoma,0.63257,0.36743
433.jpg,Glaucoma,0.76556,0.23443
439.jpg,Glaucoma,0.70094,0.29906
440.jpg,Glaucoma,0.99999,0.00001
441.jpg,Glaucoma,0.99999,0.00001
442.jpg,Glaucoma,0.49915,0.50085
457.jpg,Glaucoma,0.99377,0.00623
458.jpg,Glaucoma,0.99534,0.00466
465.jpg,Glaucoma,0.96619,0.03381
468.jpg,Glaucoma,0.96079,0.03921
474.jpg,Glaucoma,0.82324,0.17676
480.jpg,Glaucoma,0.36097,0.63903
486.jpg,Glaucoma,0.23048,0.76952
490.jpg,Glaucoma,0.59948,0.40052
496.jpg,Glaucoma,0.03544,0.96456
505.jpg,Glaucoma,0.05830,0.94170
506.jpg,Glaucoma,0.99748,0.00252
