image_name,Class,Glaucoma,Healthy
036.jpg,Glaucoma,0.91726,0.08274
037.jpg,Glaucoma,0.89194,0.10806
041.jpg,Glaucoma,0.56949,0.43051
050.jpg,Glaucoma,0.77888,0.22112
069.jpg,Glaucoma,0.99983,0.00017
072.jpg,Glaucoma,0.05959,0.94041
076.jpg,Glaucoma,0.63322,0.36678
086.jpg,Glaucoma,0.59890,0.40110
087.jpg,Glaucoma,0.45652,0.54348
093.jpg,Glaucoma,0.92092,0.07908
094.jpg,Glaucoma,0.90563,0.09437
097.jpg,Glaucoma,0.99947,0.00053
110.jpg,Glaucoma,0.98998,0.01002
116.jpg,Glaucoma,0.93423,0.06577
138.jpg,Glaucoma,0.03802,0.96198
158.jpg,Glaucoma,0.99905,0.00095
159.jpg,Glaucoma,0.99940,0.00060
160.jpg,Glaucoma,0.99668,0.00332
165.jpg,Glaucoma,0.99664,0.00336
168.jpg,Glaucoma,0.98055,0.01945
171.jpg,Glaucoma,0.06280,0.93720
180.jpg,Glaucoma,0.27171,0.72829
181.jpg,Glaucoma,0.10298,0.89702
182.jpg,Glaucoma,0.18448,0.81552
208.jpg,Glaucoma,0.99544,0.00456
213.jpg,Glaucoma,0.70816,0.29184
225.jpg,Glaucoma,0.98752,0.01248
228.jpg,Glaucoma,0.78744,0.21256
229.jpg,Glaucoma,0.78105,0.21895
233.jpg,Glaucoma,0.99342,0.00658
240.jpg,Glaucoma,0.80508,0.19492
241.jpg,Glaucoma,0.98879,0.01121
245.jpg,Glaucoma,0.63425,0.36575
246.jpg,Glaucoma,0.52418,0.47582
247.jpg,Glaucoma,0.47357,0.52643
269.jpg,Glaucoma,0.98689,0.01311
270.jpg,Glaucoma,0.97511,0.02489
273.jpg,Glaucoma,0.95916,0.04084
277.jpg,Glaucoma,0.98130,0.01870
278.jpg,Glaucoma,0.81125,0.18875
283.jpg,Glaucoma,0.97554,0.02446
284.jpg,Glaucoma,0.99998,0.00002
285.jpg,Glaucoma,0.84440,0.15560
286.jpg,Glaucoma,0.37114,0.62886
289.jpg,Glaucoma,0.99693,0.00307
293.jpg,Glaucoma,0.99600,0.00400
294.jpg,Glaucoma,0.96296,0.03704
300.jpg,Glaucoma,0.70791,0.29209
301.jpg,Glaucoma,0.81125,0.18875
304.jpg,Glaucoma,0.01399,0.98601
305.jpg,Glaucoma,0.30092,0.69908
306.jpg,Glaucoma,0.90156,0.09844
312.jpg,Glaucoma,0.14270,0.85730
317.jpg,Glaucoma,0.82462,0.17538
322.jpg,Glaucoma,0.39406,0.60594
327.jpg,Glaucoma,0.99999,0.00001
330.jpg,Glaucoma,0.66216,0.33784
336.jpg,Glaucoma,0.93211,0.06789
337.jpg,Glaucoma,0.85474,0.14526
340.jpg,Glaucoma,0.77835,0.22165
345.jpg,Glaucoma,0.10270,0.89730
348.jpg,Glaucoma,0.92299,0.07701
349.jpg,Glaucoma,0.18444,0.81556
353.jpg,Glaucoma,0.45939,0.54061
354.jpg,Glaucoma,0.88633,0.11367
359.jpg,Glaucoma,0.00324,0.99676
362.jpg,Glaucoma,0.17278,0.82722
366.jpg,Glaucoma,0.96274,0.03726
377.jpg,Glaucoma,0.97008,0.02992
381.jpg,Glaucoma,0.96640,0.03360
382.jpg,Glaucoma,0.85930,0.14070
383.jpg,Glaucoma,0.95772,0.04228
385.jpg,Glaucoma,0.24196,0.75804
386.jpg,Glaucoma,0.00922,0.99078
389.jpg,Glaucoma,0.99528,0.00472
390.jpg,Glaucoma,0.99957,0.00043
395.jpg,Glaucoma,0.90169,0.09831
398.jpg,Glaucoma,0.56171,0.43829
402.jpg,Glaucoma,0.99956,0.00044
407.jpg,Glaucoma,0.99836,0.00164
419.jpg,Glaucoma,0.69197,0.30803
424.jpg,Glaucoma,0.98896,0.01104
