image_name,Class,Glaucoma,Healthy
Im310_g_ACRIMA.jpg,Glaucoma,0.91133,0.08867
Im311_g_ACRIMA.jpg,Glaucoma,0.97026,0.02974
Im312_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im313_g_ACRIMA.jpg,Glaucoma,0.99995,0.00005
Im314_g_ACRIMA.jpg,Glaucoma,0.99755,0.00245
Im315_g_ACRIMA.jpg,Glaucoma,0.86784,0.13216
Im316_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im317_g_ACRIMA.jpg,Glaucoma,0.63017,0.36983
Im318_g_ACRIMA.jpg,Glaucoma,0.99267,0.00733
Im319_g_ACRIMA.jpg,Glaucoma,0.99999,0.00001
Im320_g_ACRIMA.jpg,Glaucoma,0.97846,0.02154
Im321_g_ACRIMA.jpg,Glaucoma,0.81739,0.18261
Im322_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im323_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im324_g_ACRIMA.jpg,Glaucoma,0.99988,0.00012
Im325_g_ACRIMA.jpg,Glaucoma,0.99999,0.00001
Im326_g_ACRIMA.jpg,Glaucoma,0.99965,0.00035
Im327_g_ACRIMA.jpg,Glaucoma,0.99203,0.00797
Im328_g_ACRIMA.jpg,Glaucoma,0.94042,0.05958
Im329_g_ACRIMA.jpg,Glaucoma,0.99982,0.00018
Im330_g_ACRIMA.jpg,Glaucoma,0.90913,0.09087
Im331_g_ACRIMA.jpg,Glaucoma,0.91886,0.08114
Im332_g_ACRIMA.jpg,Glaucoma,0.99767,0.00233
Im333_g_ACRIMA.jpg,Glaucoma,0.72375,0.27625
Im334_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im335_g_ACRIMA.jpg,Glaucoma,0.95000,0.05000
Im336_g_ACRIMA.jpg,Glaucoma,0.99924,0.00076
Im337_g_ACRIMA.jpg,Glaucoma,0.99804,0.00196
Im338_g_ACRIMA.jpg,Glaucoma,0.99954,0.00046
Im339_g_ACRIMA.jpg,Glaucoma,0.99980,0.00020
Im340_g_ACRIMA.jpg,Glaucoma,0.97801,0.02199
Im341_g_ACRIMA.jpg,Glaucoma,0.99953,0.00047
Im342_g_ACRIMA.jpg,Glaucoma,0.84270,0.15730
Im343_g_ACRIMA.jpg,Glaucoma,0.94281,0.05719
Im344_g_ACRIMA.jpg,Glaucoma,0.99963,0.00037
Im345_g_ACRIMA.jpg,Glaucoma,0.84835,0.15165
Im346_g_ACRIMA.jpg,Glaucoma,0.99991,0.00009
Im347_g_ACRIMA.jpg,Glaucoma,0.96725,0.03275
Im348_g_ACRIMA.jpg,Glaucoma,0.99856,0.00144
Im349_g_ACRIMA.jpg,Glaucoma,0.99087,0.00913
Im350_g_ACRIMA.jpg,Glaucoma,0.99998,0.00002
Im351_g_ACRIMA.jpg,Glaucoma,0.99942,0.00058
Im352_g_ACRIMA.jpg,Glaucoma,0.99936,0.00064
Im353_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im354_g_ACRIMA.jpg,Glaucoma,0.99573,0.00427
Im355_g_ACRIMA.jpg,Glaucoma,0.99445,0.00555
Im356_g_ACRIMA.jpg,Glaucoma,0.99929,0.00071
Im357_g_ACRIMA.jpg,Glaucoma,0.99982,0.00018
Im358_g_ACRIMA.jpg,Glaucoma,0.60822,0.39178
Im359_g_ACRIMA.jpg,Glaucoma,0.99889,0.00111
Im360_g_ACRIMA.jpg,Glaucoma,0.99512,0.00488
Im361_g_ACRIMA.jpg,Glaucoma,0.94411,0.05589
Im362_g_ACRIMA.jpg,Glaucoma,0.91811,0.08189
Im363_g_ACRIMA.jpg,Glaucoma,0.96725,0.03275
Im364_g_ACRIMA.jpg,Glaucoma,0.99396,0.00605
Im365_g_ACRIMA.jpg,Glaucoma,0.99902,0.00098
Im366_g_ACRIMA.jpg,Glaucoma,0.79405,0.20595
Im367_g_ACRIMA.jpg,Glaucoma,0.99880,0.00120
Im368_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im369_g_ACRIMA.jpg,Glaucoma,0.84055,0.15945
Im370_g_ACRIMA.jpg,Glaucoma,0.99669,0.00331
Im371_g_ACRIMA.jpg,Glaucoma,0.99171,0.00829
Im372_g_ACRIMA.jpg,Glaucoma,0.99999,0.00001
Im373_g_ACRIMA.jpg,Glaucoma,0.99999,0.00001
Im374_g_ACRIMA.jpg,Glaucoma,0.99999,0.00001
Im375_g_ACRIMA.jpg,Glaucoma,0.99285,0.00715
Im376_g_ACRIMA.jpg,Glaucoma,0.99592,0.00408
Im377_g_ACRIMA.jpg,Glaucoma,0.96391,0.03609
Im378_g_ACRIMA.jpg,Glaucoma,0.96818,0.03182
Im379_g_ACRIMA.jpg,Glaucoma,0.99985,0.00015
Im380_g_ACRIMA.jpg,Glaucoma,0.99981,0.00019
Im381_g_ACRIMA.jpg,Glaucoma,0.95013,0.04987
Im382_g_ACRIMA.jpg,Glaucoma,0.99880,0.00120
Im383_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im384_g_ACRIMA.jpg,Glaucoma,0.99788,0.00212
Im385_g_ACRIMA.jpg,Glaucoma,0.99933,0.00067
Im386_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im387_g_ACRIMA.jpg,Glaucoma,0.93581,0.06419
Im388_g_ACRIMA.jpg,Glaucoma,0.99412,0.00588
Im389_g_ACRIMA.jpg,Glaucoma,0.98522,0.01478
Im390_g_ACRIMA.jpg,Glaucoma,0.98597,0.01403
Im391_g_ACRIMA.jpg,Glaucoma,0.99609,0.00391
Im392_g_ACRIMA.jpg,Glaucoma,0.99932,0.00068
Im393_g_ACRIMA.jpg,Glaucoma,0.99964,0.00036
Im394_g_ACRIMA.jpg,Glaucoma,0.95644,0.04356
Im395_g_ACRIMA.jpg,Glaucoma,0.99999,0.00001
Im396_g_ACRIMA.jpg,Glaucoma,0.99886,0.00114
Im397_g_ACRIMA.jpg,Glaucoma,0.99975,0.00025
Im398_g_ACRIMA.jpg,Glaucoma,0.99981,0.00019
Im399_g_ACRIMA.jpg,Glaucoma,0.94421,0.05579
Im400_g_ACRIMA.jpg,Glaucoma,0.99407,0.00593
Im401_g_ACRIMA.jpg,Glaucoma,0.99941,0.00059
Im402_g_ACRIMA.jpg,Glaucoma,0.99974,0.00026
Im403_g_ACRIMA.jpg,Glaucoma,0.99435,0.00565
Im404_g_ACRIMA.jpg,Glaucoma,0.99816,0.00184
Im405_g_ACRIMA.jpg,Glaucoma,0.99997,0.00003
Im406_g_ACRIMA.jpg,Glaucoma,0.99534,0.00466
Im407_g_ACRIMA.jpg,Glaucoma,0.92285,0.07715
Im408_g_ACRIMA.jpg,Glaucoma,0.88523,0.11477
Im409_g_ACRIMA.jpg,Glaucoma,0.99914,0.00086
Im410_g_ACRIMA.jpg,Glaucoma,1.00000,0.00000
Im411_g_ACRIMA.jpg,Glaucoma,0.99788,0.00212
Im412_g_ACRIMA.jpg,Glaucoma,0.99898,0.00102
Im413_g_ACRIMA.jpg,Glaucoma,0.99787,0.00213
Im414_g_ACRIMA.jpg,Glaucoma,0.99997,0.00003
Im415_g_ACRIMA.jpg,Glaucoma,0.99988,0.00012
Im416_g_ACRIMA.jpg,Glaucoma,0.99843,0.00157
Im417_g_ACRIMA.jpg,Glaucoma,0.44959,0.55041
Im418_g_ACRIMA.jpg,Glaucoma,0.96054,0.03946
Im419_g_ACRIMA.jpg,Glaucoma,0.97511,0.02489
Im420_g_ACRIMA.jpg,Glaucoma,0.86996,0.13004
Im421_g_ACRIMA.jpg,Glaucoma,0.89090,0.10910
Im422_g_ACRIMA.jpg,Glaucoma,0.06067,0.93933
Im423_g_ACRIMA.jpg,Glaucoma,0.93318,0.06682
Im424_g_ACRIMA.jpg,Glaucoma,0.98108,0.01892
Im425_g_ACRIMA.jpg,Glaucoma,0.99725,0.00275
Im426_g_ACRIMA.jpg,Glaucoma,0.99920,0.00080
Im427_g_ACRIMA.jpg,Glaucoma,0.98109,0.01891
Im428_g_ACRIMA.jpg,Glaucoma,0.95564,0.04436
Im429_g_ACRIMA.jpg,Glaucoma,0.99815,0.00185
Im430_g_ACRIMA.jpg,Glaucoma,0.99890,0.00110
Im431_g_ACRIMA.jpg,Glaucoma,0.98607,0.01393
Im432_g_ACRIMA.jpg,Glaucoma,0.99995,0.00005
Im433_g_ACRIMA.jpg,Glaucoma,0.99682,0.00318
Im434_g_ACRIMA.jpg,Glaucoma,0.99992,0.00008
Im435_g_ACRIMA.jpg,Glaucoma,0.99617,0.00383
Im436_g_ACRIMA.jpg,Glaucoma,0.95836,0.04164
Im437_g_ACRIMA.jpg,Glaucoma,0.99999,0.00001
Im438_g_ACRIMA.jpg,Glaucoma,0.99999,0.00001
Im439_g_ACRIMA.jpg,Glaucoma,0.99992,0.00008
Im440_g_ACRIMA.jpg,Glaucoma,0.99995,0.00005
Im441_g_ACRIMA.jpg,Glaucoma,0.99686,0.00314
Im442_g_ACRIMA.jpg,Glaucoma,0.97850,0.02150
Im443_g_ACRIMA.jpg,Glaucoma,0.93975,0.06025
Im444_g_ACRIMA.jpg,Glaucoma,0.99173,0.00827
Im445_g_ACRIMA.jpg,Glaucoma,0.99996,0.00004
Im446_g_ACRIMA.jpg,Glaucoma,0.99893,0.00107
Im447_g_ACRIMA.jpg,Glaucoma,0.98970,0.01030
Im448_g_ACRIMA.jpg,Glaucoma,0.99998,0.00002
Im449_g_ACRIMA.jpg,Glaucoma,0.99998,0.00002
Im450_g_ACRIMA.jpg,Glaucoma,0.96694,0.03306
Im451_g_ACRIMA.jpg,Glaucoma,0.99903,0.00097
